"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"1871","alpha","16",2.53114855323868,0.9,1.2364630317789,1.85379270538278,1.60113565381232,1.50765728309839,0.502615130210375,40,5,0.56125,0.623391226020932,"partially"
"1872","alpha","17",2.15887561076592,0.82,1.10478581121016,1.70766774894592,1.46768162675946,1.36008069188327,0.517474589046895,40,5,0.56125,0.623391226020932,"partially"
"1873","alpha","18",3.12292077303302,0.77,1.85191065690574,2.73785781148412,2.34466095648118,2.24039784940166,0.688171765269943,40,5,0.56125,0.623391226020932,"partially"
"1874","alpha","19",2.79043058275804,0.92,1.18823071839267,1.88133892776069,1.5867809255593,1.45954338741569,0.573180484436896,40,5,0.56125,0.623391226020932,"partially"
"1875","alpha","20",4.09943781295227,0.92,2.16187974222866,3.04534068194462,2.67416594032147,2.56151673144596,0.717659546317374,40,5,0.56125,0.623391226020932,"partially"
"1876","alpha","21",2.87869869473182,0.43,2.81085063473305,3.83942376691588,3.37571077101472,3.26132610932493,0.763745779331857,40,5,0.56125,0.623391226020932,"partially"
"1877","alpha","22",1.19374037071518,0.17,1.01964101845769,1.61166405533638,1.3754532843982,1.27917326599316,0.511351862710025,40,5,0.56125,0.623391226020932,"partially"
"1878","alpha","23",2.57895406216625,0.54,1.63318791832296,2.53812243498668,2.153147257493,2.03086901946926,0.72637577569004,40,5,0.56125,0.623391226020932,"partially"
"1879","alpha","24",2.67957597816913,0.08,2.20225447222805,3.16336204313727,2.74138621727076,2.60372697864,0.759440143420277,40,5,0.56125,0.623391226020932,"partially"
"1880","alpha","25",3.13092820273097,0.05,2.60207640896443,3.67381771748342,3.2090090516718,3.07594080736224,0.863415313708959,40,5,0.56125,0.623391226020932,"partially"
"1881","alpha","26",3.01078468635966,0.9,1.50948117199215,2.21137703164988,1.92476463153741,1.83156483667985,0.577857856363934,40,5,0.56125,0.623391226020932,"partially"
"1882","alpha","27",3.97784755040212,0.92,1.97771355521403,2.90865222892017,2.50759201657881,2.37485706224152,0.759254184695066,40,5,0.56125,0.623391226020932,"partially"
"1883","alpha","28",0.494555466451244,0.98,0.850256308836008,1.34420128981811,1.13765831894545,1.05950809434659,0.431635885910492,40,5,0.56125,0.623391226020932,"partially"
"1884","alpha","29",1.96083340790577,0.82,0.945138207678692,1.51176309783731,1.28587618424492,1.18359263715798,0.493982184307127,40,5,0.56125,0.623391226020932,"partially"
"1885","alpha","30",1.80547154821139,0.44,1.158707231126,1.86711456819966,1.56748618636934,1.47542439421252,0.572503668730974,40,5,0.56125,0.623391226020932,"partially"
"1886","alpha","31",3.12076206953736,0.3,2.33780514288594,3.35677481359765,2.91665423023433,2.81611554930481,0.806324355635666,40,5,0.56125,0.623391226020932,"partially"
"1887","alpha","32",0.79143596304271,0.55,0.810608842562169,1.27042237971099,1.08343431197177,1.01026485008192,0.409855815760143,40,5,0.56125,0.623391226020932,"partially"
"1888","alpha","33",0.961033208819263,0.87,1.27968741452304,2.01162977632512,1.69561121334871,1.58867224151103,0.601531482999245,40,5,0.56125,0.623391226020932,"partially"
"1889","alpha","34",3.40663824145684,0.67,2.20039194922061,3.13623485859525,2.73426683896223,2.62144398395596,0.769114584538866,40,5,0.56125,0.623391226020932,"partially"
"1890","alpha","35",1.53209668968544,0.79,1.82947734295499,2.83083734006521,2.3863689621785,2.28348719759757,0.78189540871077,40,5,0.56125,0.623391226020932,"partially"
"1891","alpha","36",1.98616703073066,0.45,1.29664346709898,2.04585882626262,1.73310703301885,1.63401880459667,0.631014436678357,40,5,0.56125,0.623391226020932,"partially"
"1892","alpha","37",1.05229611044675,0.2,0.909033572578823,1.46289214697934,1.23465338407572,1.15216660624767,0.47779104187762,40,5,0.56125,0.623391226020932,"partially"
"1893","alpha","38",3.6436775662527,0.82,2.15930314091882,3.04553988350807,2.67241485966005,2.56929411450327,0.701102516145435,40,5,0.56125,0.623391226020932,"partially"
"1894","alpha","39",0.64709844575411,0.99,1.08167205811061,1.72256646879853,1.46387653288443,1.34270161197804,0.537064451036133,40,5,0.56125,0.623391226020932,"partially"
"1895","alpha","40",2.63140548432753,0.2,2.08597093451463,2.92823551755192,2.56943921415737,2.49255341003972,0.684543159857331,40,5,0.56125,0.623391226020932,"partially"
"1896","sigma","1",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1897","sigma","2",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1898","sigma","3",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1899","sigma","4",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1900","sigma","5",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1901","sigma","6",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1902","sigma","7",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1903","sigma","8",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1904","sigma","9",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1905","sigma","10",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1906","sigma","11",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1907","sigma","12",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1908","sigma","13",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1909","sigma","14",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1910","sigma","15",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1911","sigma","16",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1912","sigma","17",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1913","sigma","18",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1914","sigma","19",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1915","sigma","20",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1916","sigma","21",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1917","sigma","22",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1918","sigma","23",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1919","sigma","24",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1920","sigma","25",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1921","sigma","26",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1922","sigma","27",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1923","sigma","28",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1924","sigma","29",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1925","sigma","30",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1926","sigma","31",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1927","sigma","32",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1928","sigma","33",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1929","sigma","34",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1930","sigma","35",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1931","sigma","36",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1932","sigma","37",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1933","sigma","38",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1934","sigma","39",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1935","sigma","40",0.25,0.41,0.0791031589414261,0.275883303228216,0.189337851451227,0.165177467303916,0.136732916224799,40,5,0.41,0.136732916224799,"partially"
"1936","rho","1",2.70525914145531,0.29,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1937","rho","2",2.32142744262508,0.86,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1938","rho","3",2.88187119449109,0.72,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1939","rho","4",2.33547831902192,0.84,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1940","rho","5",2.18713135234446,0.98,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1941","rho","6",2.68692017277587,0.23,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1942","rho","7",3.95006144379506,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1943","rho","8",4.1514411131328,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1944","rho","9",4.15985149685648,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1945","rho","10",2.62775177653295,0.03,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1946","rho","11",2.92092877633152,0.79,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1947","rho","12",2.31564316861619,0.86,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1948","rho","13",2.07184932285887,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1949","rho","14",3.59664364840998,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1950","rho","15",3.30661000475896,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1951","rho","16",4.14977942288008,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1952","rho","17",2.06506013960966,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1953","rho","18",2.1717390959879,0.99,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1954","rho","19",2.44576564166635,0.57,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1955","rho","20",2.27577444837214,0.93,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1956","rho","21",2.30853788909399,0.88,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1957","rho","22",1.88113071793991,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1958","rho","23",2.1839595587033,0.99,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1959","rho","24",3.3343663787315,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1960","rho","25",2.86860770576576,0.7,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1961","rho","26",2.47186418848263,0.49,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1962","rho","27",3.84058510106589,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1963","rho","28",3.59480274405547,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1964","rho","29",3.23479196420906,0.99,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1965","rho","30",2.65941537569664,0.13,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1966","rho","31",3.03826663652332,0.92,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1967","rho","32",2.86921372595906,0.7,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1968","rho","33",2.78483017214842,0.5,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1969","rho","34",3.02006180665627,0.91,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1970","rho","35",2.67591795675418,0.2,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1971","rho","36",2.09176292891362,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1972","rho","37",3.90732019508152,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1973","rho","38",3.48883338439697,1,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1974","rho","39",2.39281990355956,0.73,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1975","rho","40",2.7162132289732,0.32,2.46676649863038,2.78658391283066,2.63341764752888,2.61639188388979,0.224966468738123,40,10,0.78875,0.224966468738123,"pooled"
"1976","alpha","1",1.76145038417898,1,2.1179211171433,2.34803623488882,2.23703780492005,2.22429804602334,0.166335199846173,40,10,0.92025,0.166335199846173,"pooled"
