"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"1475","sigma","10",0.144936267899676,0.01,0.120970179478921,0.176094709073756,0.149504273816594,0.144960425205464,0.040316767227255,20,20,0.4555,0.0558256343038722,"partially"
"1476","sigma","11",0.141109618002657,0.16,0.121882003267323,0.182032859198659,0.154627551459418,0.152755480283969,0.045850040913824,20,20,0.4555,0.0558256343038722,"partially"
"1477","sigma","12",0.0862675906667682,0.52,0.0535567311136314,0.085339405035966,0.071475438603458,0.0678102795609463,0.0247128959508842,20,20,0.4555,0.0558256343038722,"partially"
"1478","sigma","13",0.149081290312438,0.54,0.101949354962342,0.146812699028015,0.126837320771962,0.124024097146666,0.034624498280058,20,20,0.4555,0.0558256343038722,"partially"
"1479","sigma","14",0.205886930396961,0.72,0.232860630892257,0.329283160703056,0.283270479568889,0.279783245580305,0.0723687212040598,20,20,0.4555,0.0558256343038722,"partially"
"1480","sigma","15",0.148862505055152,0.58,0.154331933224308,0.22158473205026,0.189204342483359,0.184088369508548,0.0494745728406271,20,20,0.4555,0.0558256343038722,"partially"
"1481","sigma","16",0.363505152029127,0.87,0.222142963019859,0.302154798775175,0.26554201466699,0.257862038789642,0.0629188408483503,20,20,0.4555,0.0558256343038722,"partially"
"1482","sigma","17",0.174034906374339,0.3,0.127815104212774,0.188529767152365,0.159303253982755,0.155435639550974,0.046472567300921,20,20,0.4555,0.0558256343038722,"partially"
"1483","sigma","18",0.303014223439353,0.15,0.244858556949116,0.339104759729498,0.296101055476865,0.289950295195673,0.0722374864280979,20,20,0.4555,0.0558256343038722,"partially"
"1484","sigma","19",0.331713103619342,0.17,0.266823292855318,0.370086188224711,0.323918355525215,0.316818738621328,0.0785828686854867,20,20,0.4555,0.0558256343038722,"partially"
"1485","sigma","20",0.122125410159988,0.91,0.170564405105667,0.247564135226447,0.211614676278413,0.206519182452218,0.0572742516686839,20,20,0.4555,0.0558256343038722,"partially"
"1486","mu","1",0.211921173440091,0.83,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1487","mu","2",-0.013622457427627,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1488","mu","3",0.498754320924985,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1489","mu","4",-0.433113591017714,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1490","mu","5",-0.348481447886131,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1491","mu","6",-0.305574480207008,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1492","mu","7",-0.300603175063026,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1493","mu","8",0.313269966373192,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1494","mu","9",-0.0510467477287871,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1495","mu","10",-0.32235958368536,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1496","mu","11",0.0418713795834314,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1497","mu","12",0.411757292964878,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1498","mu","13",0.213905747634409,0.86,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1499","mu","14",0.249920654056559,0.99,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1500","mu","15",0.0958135659651349,0.92,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1501","mu","16",0.480581782420989,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1502","mu","17",-0.0542802037243635,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1503","mu","18",-0.0579460116176141,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1504","mu","19",0.147252591172658,0.29,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1505","mu","20",0.513347929616655,1,0.137244202748856,0.185588232916236,0.160866575855265,0.16074365989326,0.0365417543006191,20,25,0.9445,0.0365417543006191,"pooled"
"1506","lambda","1",0.416471865629816,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1507","lambda","2",0.343117948926794,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1508","lambda","3",0.423544209147404,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1509","lambda","4",0.509292154678198,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1510","lambda","5",0.41808559907555,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1511","lambda","6",0.586979034498671,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1512","lambda","7",0.64828527500336,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1513","lambda","8",0.510389761847584,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1514","lambda","9",0.48233237800504,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1515","lambda","10",0.359930271865958,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1516","lambda","11",0.422969668466551,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1517","lambda","12",0.393428204221721,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1518","lambda","13",0.673333078936978,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1519","lambda","14",0.479765928752046,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1520","lambda","15",0.55137840461525,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1521","lambda","16",0.478396101778304,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1522","lambda","17",0.416527147750433,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1523","lambda","18",0.409194589292472,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1524","lambda","19",0.49130222447264,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1525","lambda","20",0.606472322850809,1,0.0934328976688678,0.110497628454126,0.102210098842915,0.101757066568736,0.0125980557453242,20,25,1,0.0125980557453242,"pooled"
"1526","sigma","1",0.428995039466907,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1527","sigma","2",0.0518078743147753,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1528","sigma","3",0.238758471410742,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1529","sigma","4",0.288627925948213,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1530","sigma","5",0.258771117687923,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1531","sigma","6",0.274093071088684,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1532","sigma","7",0.171170522003266,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1533","sigma","8",0.0172174194020146,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1534","sigma","9",0.127048217430565,0.86,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1535","sigma","10",0.115426973485694,0.3,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1536","sigma","11",0.0615926324513456,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1537","sigma","12",-0.0291048664035841,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1538","sigma","13",0.112412716582129,0.05,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1539","sigma","14",0.0110252208889584,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1540","sigma","15",0.128201896808612,0.88,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1541","sigma","16",0.378103342499237,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1542","sigma","17",0.129928495182628,0.91,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1543","sigma","18",0.315476265399098,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1544","sigma","19",0.248305626069807,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1545","sigma","20",0.242108919345925,1,0.104912847627049,0.11821185999415,0.111958271740166,0.111849670752387,0.0102204518475143,20,25,0.9,0.0102204518475143,"pooled"
"1546","mu","1",0.211921173440091,0.39,0.183831525953725,0.4798780820875,0.331774119253727,0.335193110679302,0.254898363413575,20,25,0.4665,0.0736107636108802,"non_pooled"
"1547","mu","2",-0.013622457427627,0.85,-0.11549620976329,-0.0558460924552359,-0.0844777676866915,-0.0829444501780301,0.0481789288366383,20,25,0.4665,0.0736107636108802,"non_pooled"
"1548","mu","3",0.498754320924985,0.75,0.367427875583261,0.46201481746905,0.417224589864271,0.418773292523049,0.0791897213456449,20,25,0.4665,0.0736107636108802,"non_pooled"
"1549","mu","4",-0.433113591017714,0.46,-0.55299520521167,-0.427126616621333,-0.491403710242582,-0.493887512795985,0.114378804884475,20,25,0.4665,0.0736107636108802,"non_pooled"
"1550","mu","5",-0.348481447886131,0.68,-0.321391808310443,-0.226756655055168,-0.273440414468224,-0.272153350856704,0.083073091632164,20,25,0.4665,0.0736107636108802,"non_pooled"
"1551","mu","6",-0.305574480207008,0.26,-0.399779483871478,-0.275104034134994,-0.337036386097452,-0.334171702541709,0.104334368692904,20,25,0.4665,0.0736107636108802,"non_pooled"
"1552","mu","7",-0.300603175063026,0.18,-0.32969075279247,-0.248136266217322,-0.288660214182384,-0.288800250567641,0.0658102334017433,20,25,0.4665,0.0736107636108802,"non_pooled"
"1553","mu","8",0.313269966373192,0.67,0.314918920258455,0.322656179526675,0.318946443950587,0.318938478089732,0.00639554857461859,20,25,0.4665,0.0736107636108802,"non_pooled"
"1554","mu","9",-0.0510467477287871,0.55,-0.151236970075597,-0.0559250326230694,-0.104479524265934,-0.102398615001543,0.0798606656835274,20,25,0.4665,0.0736107636108802,"non_pooled"
"1555","mu","10",-0.32235958368536,0.73,-0.407507367281375,-0.341730321186633,-0.374074362447288,-0.375345405755306,0.0488988225390937,20,25,0.4665,0.0736107636108802,"non_pooled"
"1556","mu","11",0.0418713795834314,0.69,-0.00272539164906928,0.0329847939473721,0.0159360113466315,0.0151391433320362,0.0276711516482204,20,25,0.4665,0.0736107636108802,"non_pooled"
"1557","mu","12",0.411757292964878,0.04,0.402888672689065,0.422539349243135,0.412373643315355,0.41254363625906,0.0154612229693725,20,25,0.4665,0.0736107636108802,"non_pooled"
"1558","mu","13",0.213905747634409,0.1,0.199046902246441,0.232756042783288,0.216225758642623,0.217048029662376,0.0258560486749848,20,25,0.4665,0.0736107636108802,"non_pooled"
"1559","mu","14",0.249920654056559,0.15,0.245096676721672,0.252623619841249,0.248891302039267,0.248919946604774,0.00595470100637765,20,25,0.4665,0.0736107636108802,"non_pooled"
"1560","mu","15",0.0958135659651349,0.9,0.149024154679941,0.208026139795164,0.176775825370323,0.177520119298458,0.0497041866413326,20,25,0.4665,0.0736107636108802,"non_pooled"
"1561","mu","16",0.480581782420989,0.09,0.371311324822188,0.554969548599838,0.461221233542983,0.464801626624674,0.156475483145667,20,25,0.4665,0.0736107636108802,"non_pooled"
"1562","mu","17",-0.0542802037243635,0.38,-0.107253661301439,-0.0461626028048517,-0.0762007735606689,-0.0779940297861702,0.0503064834572852,20,25,0.4665,0.0736107636108802,"non_pooled"
"1563","mu","18",-0.0579460116176141,0.88,0.0385922259302729,0.187103707652971,0.109841692414297,0.110343530307062,0.116662208837905,20,25,0.4665,0.0736107636108802,"non_pooled"
"1564","mu","19",0.147252591172658,0.19,0.101358651547876,0.228585849677266,0.164981082670178,0.167336504524538,0.0952543706026253,20,25,0.4665,0.0736107636108802,"non_pooled"
"1565","mu","20",0.513347929616655,0.39,0.505572745090233,0.55738629190398,0.531928491227895,0.532478573049577,0.0438508662294489,20,25,0.4665,0.0736107636108802,"non_pooled"
"1566","lambda","1",0.416471865629816,0.14,0.320648163834018,0.487627743139728,0.415567043161444,0.392471178796021,0.134577150361275,20,25,0.417,0.16842434780546,"non_pooled"
"1567","lambda","2",0.343117948926794,0.35,0.315334802079024,0.498234845286711,0.417040950011728,0.398397359014611,0.132795514656601,20,25,0.417,0.16842434780546,"non_pooled"
"1568","lambda","3",0.423544209147404,0.95,0.674784415274544,0.912841105491615,0.779054137166513,0.804928139710776,0.159804433426742,20,25,0.417,0.16842434780546,"non_pooled"
"1569","lambda","4",0.509292154678198,0.46,0.496921119775796,0.777955198476724,0.637539800410923,0.630181020216078,0.181149730656403,20,25,0.417,0.16842434780546,"non_pooled"
"1570","lambda","5",0.41808559907555,0.54,0.422492225969561,0.657853799760859,0.551417009973069,0.535831457129863,0.17341185254947,20,25,0.417,0.16842434780546,"non_pooled"
"1571","lambda","6",0.586979034498671,0.37,0.545986646762261,0.83465870956378,0.680814307950734,0.690176899331423,0.180776417748079,20,25,0.417,0.16842434780546,"non_pooled"
"1572","lambda","7",0.64828527500336,0.6,0.379373515864731,0.613534080548354,0.507962294404779,0.478574983592055,0.17373922488727,20,25,0.417,0.16842434780546,"non_pooled"
"1573","lambda","8",0.510389761847584,0.46,0.495083692577275,0.794815561954054,0.643373318157868,0.643071454986232,0.188242364635327,20,25,0.417,0.16842434780546,"non_pooled"
